class_id,x_center,y_center,width,height,file_name,row_index,image_path,label_path,mask_path,warm_color_binary,train_test_validation
52,0.264258,0.726875,0.174609,0.188750,41,6,41.jpg,41.txt,None,0,1
52,0.110156,0.817187,0.148438,0.216875,41,7,41.jpg,41.txt,None,0,1
52,0.537305,0.900937,0.195703,0.198125,41,8,41.jpg,41.txt,None,0,1
52,0.902148,0.793125,0.165234,0.240000,41,9,41.jpg,41.txt,None,0,1
52,0.678906,0.800625,0.160156,0.235000,41,10,41.jpg,41.txt,None,0,1
52,0.320508,0.342813,0.189453,0.211875,41,11,41.jpg,41.txt,None,0,1
52,0.142187,0.337813,0.155469,0.229375,41,12,41.jpg,41.txt,None,0,1
52,0.356836,0.078750,0.177734,0.145000,41,13,41.jpg,41.txt,None,0,1
52,0.865039,0.061562,0.207422,0.120625,41,14,41.jpg,41.txt,None,0,1
52,0.620117,0.175000,0.138672,0.190000,41,15,41.jpg,41.txt,None,0,1
52,0.740234,0.333437,0.126562,0.228125,41,16,41.jpg,41.txt,None,0,1
52,0.808789,0.570625,0.147266,0.236250,41,17,41.jpg,41.txt,None,0,1
52,0.947266,0.564063,0.105469,0.230625,41,18,41.jpg,41.txt,None,0,1
52,0.227539,0.180000,0.133203,0.182500,41,19,41.jpg,41.txt,None,0,1
52,0.531445,0.067500,0.173047,0.127500,41,20,41.jpg,41.txt,None,0,1
52,0.200586,0.522500,0.104297,0.186250,41,21,41.jpg,41.txt,None,0,1
52,0.029492,0.650312,0.057422,0.275625,41,22,41.jpg,41.txt,None,0,1
52,0.233203,0.913125,0.118750,0.173750,41,23,41.jpg,41.txt,None,0,1
52,0.066602,0.103750,0.131641,0.200000,41,24,41.jpg,41.txt,None,0,1
62,0.460938,0.599167,0.319792,0.461667,410,1,410.jpg,410.txt,410*1*62.png,1,0
62,0.675000,0.826667,0.256250,0.346667,410,2,410.jpg,410.txt,410*2*62.png,1,0
62,0.087240,0.783333,0.172396,0.331667,410,3,410.jpg,410.txt,410*3*62.png,1,0
62,0.336979,0.885000,0.306250,0.230000,410,4,410.jpg,410.txt,410*4*62.png,1,0
62,0.854427,0.852500,0.189062,0.288333,410,5,410.jpg,410.txt,410*5*62.png,1,0
62,0.906771,0.583333,0.178125,0.341667,410,6,410.jpg,410.txt,410*6*62.png,1,0
62,0.180990,0.482083,0.199479,0.239167,410,7,410.jpg,410.txt,410*7*62.png,1,0
62,0.766146,0.392500,0.233333,0.293333,410,8,410.jpg,410.txt,410*8*62.png,1,0
62,0.501667,0.668925,0.450000,0.495935,411,1,411.jpg,411.txt,411*1*62.png,1,2
62,0.261250,0.515357,0.362500,0.403794,411,2,411.jpg,411.txt,411*2*62.png,1,2
62,0.643750,0.419151,0.382500,0.350497,411,3,411.jpg,411.txt,411*3*62.png,1,2
62,0.198824,0.538824,0.195294,0.207059,412,1,412.jpg,412.txt,412*1*62.png,1,0
62,0.367059,0.568235,0.268235,0.261176,412,2,412.jpg,412.txt,412*2*62.png,1,0
62,0.605882,0.594118,0.218824,0.218824,412,3,412.jpg,412.txt,412*3*62.png,1,0
62,0.741176,0.536471,0.216471,0.211765,412,4,412.jpg,412.txt,412*4*62.png,1,0
62,0.614118,0.298824,0.216471,0.183529,412,5,412.jpg,412.txt,412*5*62.png,1,0
62,0.456471,0.409412,0.371765,0.145882,412,6,412.jpg,412.txt,412*6*62.png,1,0
62,0.335358,0.736667,0.257760,0.316667,413,1,413.jpg,413.txt,413*1*62.png,1,2
62,0.660594,0.796667,0.287449,0.350000,413,2,413.jpg,413.txt,413*2*62.png,1,2
62,0.190000,0.633750,0.310000,0.362500,414,1,414.jpg,414.txt,414*1*62.png,1,0
62,0.530000,0.697500,0.355000,0.405000,414,2,414.jpg,414.txt,414*2*62.png,1,0
62,0.725000,0.401250,0.355000,0.377500,414,3,414.jpg,414.txt,414*3*62.png,1,0
62,0.127273,0.604839,0.245455,0.364516,415,1,415.jpg,415.txt,415*1*62.png,1,2
62,0.423864,0.706452,0.261364,0.354839,415,2,415.jpg,415.txt,415*2*62.png,1,2
62,0.870455,0.446774,0.227273,0.358065,415,3,415.jpg,415.txt,415*3*62.png,1,2
62,0.546591,0.191935,0.193182,0.274194,415,4,415.jpg,415.txt,415*4*62.png,1,2
62,0.386364,0.280645,0.240909,0.277419,415,5,415.jpg,415.txt,415*5*62.png,1,2
62,0.307955,0.512903,0.202273,0.309677,415,6,415.jpg,415.txt,415*6*62.png,1,2
62,0.532955,0.475806,0.225000,0.261290,415,7,415.jpg,415.txt,415*7*62.png,1,2
62,0.636364,0.738710,0.231818,0.387097,415,8,415.jpg,415.txt,415*8*62.png,1,2
62,0.736364,0.582258,0.209091,0.358065,415,9,415.jpg,415.txt,415*9*62.png,1,2
62,0.645455,0.356452,0.209091,0.196774,415,10,415.jpg,415.txt,415*10*62.png,1,2
31,0.605469,0.679356,0.142578,0.257687,41511337802_6e74b5c41f_b,1,41511337802_6e74b5c41f_b.jpg,41511337802_6e74b5c41f_b.txt,None,0,0
31,0.498047,0.736457,0.107422,0.202050,41511337802_6e74b5c41f_b,2,41511337802_6e74b5c41f_b.jpg,41511337802_6e74b5c41f_b.txt,None,0,0
31,0.462891,0.615666,0.082031,0.150805,41511337802_6e74b5c41f_b,3,41511337802_6e74b5c41f_b.jpg,41511337802_6e74b5c41f_b.txt,None,0,0
31,0.428223,0.434846,0.120117,0.175695,41511337802_6e74b5c41f_b,4,41511337802_6e74b5c41f_b.jpg,41511337802_6e74b5c41f_b.txt,None,0,0
31,0.775391,0.242313,0.138672,0.226940,41511337802_6e74b5c41f_b,5,41511337802_6e74b5c41f_b.jpg,41511337802_6e74b5c41f_b.txt,None,0,0
31,0.565430,0.120059,0.136719,0.193265,41511337802_6e74b5c41f_b,6,41511337802_6e74b5c41f_b.jpg,41511337802_6e74b5c41f_b.txt,None,0,0
31,0.622559,0.248902,0.106445,0.149341,41511337802_6e74b5c41f_b,7,41511337802_6e74b5c41f_b.jpg,41511337802_6e74b5c41f_b.txt,None,0,0
31,0.803711,0.068082,0.107422,0.133236,41511337802_6e74b5c41f_b,8,41511337802_6e74b5c41f_b.jpg,41511337802_6e74b5c41f_b.txt,None,0,0
62,0.225405,0.536265,0.204282,0.223765,416,1,416.jpg,416.txt,416*1*62.png,1,0
62,0.187211,0.726852,0.181134,0.225309,416,2,416.jpg,416.txt,416*2*62.png,1,0
62,0.414641,0.900463,0.173032,0.199074,416,3,416.jpg,416.txt,416*3*62.png,1,0
62,0.528646,0.524691,0.144097,0.222222,416,4,416.jpg,416.txt,416*4*62.png,1,0
62,0.777778,0.758873,0.167824,0.190586,416,5,416.jpg,416.txt,416*5*62.png,1,0
62,0.941262,0.702932,0.117477,0.219136,416,6,416.jpg,416.txt,416*6*62.png,1,0
62,0.481192,0.230710,0.145255,0.185185,416,7,416.jpg,416.txt,416*7*62.png,1,0
62,0.621528,0.268133,0.131944,0.178241,416,8,416.jpg,416.txt,416*8*62.png,1,0
62,0.735532,0.368827,0.152778,0.165123,416,9,416.jpg,416.txt,416*9*62.png,1,0
62,0.866609,0.271219,0.120949,0.185957,416,10,416.jpg,416.txt,416*10*62.png,1,0
62,0.269965,0.373843,0.169560,0.178241,416,11,416.jpg,416.txt,416*11*62.png,1,0
62,0.173611,0.924769,0.162037,0.150463,416,12,416.jpg,416.txt,416*12*62.png,1,0
62,0.573206,0.937886,0.155671,0.124228,416,13,416.jpg,416.txt,416*13*62.png,1,0
62,0.765336,0.917824,0.175347,0.138117,416,14,416.jpg,416.txt,416*14*62.png,1,0
62,0.924479,0.920525,0.151042,0.155864,416,15,416.jpg,416.txt,416*15*62.png,1,0
62,0.811921,0.616898,0.148148,0.127315,416,16,416.jpg,416.txt,416*16*62.png,1,0
62,0.915220,0.490355,0.132523,0.176698,416,17,416.jpg,416.txt,416*17*62.png,1,0
62,0.676215,0.178627,0.138310,0.153549,416,18,416.jpg,416.txt,416*18*62.png,1,0
62,0.054688,0.775849,0.103588,0.216821,416,19,416.jpg,416.txt,416*19*62.png,1,0
62,0.217882,0.167052,0.119792,0.168981,416,20,416.jpg,416.txt,416*20*62.png,1,0
62,0.373553,0.159722,0.107060,0.126543,416,21,416.jpg,416.txt,416*21*62.png,1,0
62,0.628183,0.573302,0.103588,0.180556,416,22,416.jpg,416.txt,416*22*62.png,1,0
62,0.560764,0.724537,0.168981,0.209877,416,23,416.jpg,416.txt,416*23*62.png,1,0
62,0.392940,0.714892,0.155093,0.167438,416,24,416.jpg,416.txt,416*24*62.png,1,0
62,0.164399,0.285556,0.276644,0.251111,417,1,417.jpg,417.txt,417*1*62.png,1,0
62,0.572562,0.079444,0.294785,0.152222,417,2,417.jpg,417.txt,417*2*62.png,1,0
62,0.857143,0.247222,0.226757,0.243333,417,3,417.jpg,417.txt,417*3*62.png,1,0
62,0.901927,0.563333,0.196145,0.233333,417,4,417.jpg,417.txt,417*4*62.png,1,0
62,0.698980,0.636667,0.261905,0.233333,417,5,417.jpg,417.txt,417*5*62.png,1,0
62,0.464853,0.610556,0.224490,0.227778,417,6,417.jpg,417.txt,417*6*62.png,1,0
62,0.189342,0.563889,0.272109,0.254444,417,7,417.jpg,417.txt,417*7*62.png,1,0
62,0.525510,0.381111,0.248299,0.244444,417,8,417.jpg,417.txt,417*8*62.png,1,0
62,0.733560,0.454444,0.204082,0.211111,417,9,417.jpg,417.txt,417*9*62.png,1,0
62,0.633787,0.240556,0.210884,0.192222,417,10,417.jpg,417.txt,417*10*62.png,1,0
62,0.384354,0.176111,0.244898,0.236667,417,11,417.jpg,417.txt,417*11*62.png,1,0
62,0.235261,0.917778,0.280045,0.164444,417,12,417.jpg,417.txt,417*12*62.png,1,0
62,0.494331,0.900000,0.226757,0.200000,417,13,417.jpg,417.txt,417*13*62.png,1,0
1,0.420573,0.586426,0.544271,0.440430,4179386906_4d68c45758_b,1,4179386906_4d68c45758_b.jpg,4179386906_4d68c45758_b.txt,None,0,1
62,0.500000,0.498716,0.998858,0.992295,418,1,418.jpg,418.txt,418*1*62.png,1,1
62,0.155204,0.521018,0.273234,0.382743,419,1,419.jpg,419.txt,419*1*62.png,1,2
62,0.478625,0.725664,0.291822,0.340708,419,2,419.jpg,419.txt,419*2*62.png,1,2
62,0.771375,0.699115,0.364312,0.433628,419,3,419.jpg,419.txt,419*3*62.png,1,2
62,0.216543,0.207965,0.221190,0.292035,419,4,419.jpg,419.txt,419*4*62.png,1,2
62,0.416357,0.179204,0.275093,0.314159,419,5,419.jpg,419.txt,419*5*62.png,1,2
62,0.606877,0.193584,0.176580,0.280973,419,6,419.jpg,419.txt,419*6*62.png,1,2
62,0.400558,0.487832,0.224907,0.351770,419,7,419.jpg,419.txt,419*7*62.png,1,2
62,0.622677,0.475664,0.263941,0.340708,419,8,419.jpg,419.txt,419*8*62.png,1,2
65,0.789931,0.777054,0.164062,0.237558,41925130245_8a60e870a8_o,1,41925130245_8a60e870a8_o.jpg,41925130245_8a60e870a8_o.txt,None,0,0
65,0.391819,0.459925,0.169922,0.217303,41925130245_8a60e870a8_o,2,41925130245_8a60e870a8_o.jpg,41925130245_8a60e870a8_o.txt,None,0,0
65,0.453451,0.308883,0.169488,0.223669,41925130245_8a60e870a8_o,3,41925130245_8a60e870a8_o.jpg,41925130245_8a60e870a8_o.txt,None,0,0
52,0.279167,0.454984,0.513889,0.562701,42,1,42.jpg,42.txt,None,0,0
52,0.743056,0.520900,0.475000,0.553055,42,2,42.jpg,42.txt,None,0,0
62,0.386922,0.518591,0.330500,0.488314,420,1,420.jpg,420.txt,420*1*62.png,1,2
62,0.637984,0.660588,0.299103,0.502479,420,2,420.jpg,420.txt,420*2*62.png,1,2
62,0.737606,0.460871,0.286827,0.446530,420,3,420.jpg,420.txt,420*3*62.png,1,2
62,0.520996,0.361979,0.352539,0.361979,421,1,421.jpg,421.txt,421*1*62.png,1,0
62,0.372070,0.714193,0.265625,0.397135,421,2,421.jpg,421.txt,421*2*62.png,1,0
62,0.902832,0.488281,0.194336,0.515625,421,3,421.jpg,421.txt,421*3*62.png,1,0
62,0.671875,0.684245,0.304688,0.368490,421,4,421.jpg,421.txt,421*4*62.png,1,0
62,0.752441,0.321615,0.235352,0.351562,421,5,421.jpg,421.txt,421*5*62.png,1,0
62,0.116699,0.611979,0.231445,0.380208,421,6,421.jpg,421.txt,421*6*62.png,1,0
62,0.094238,0.207031,0.186523,0.408854,421,7,421.jpg,421.txt,421*7*62.png,1,0
62,0.589844,0.087891,0.380859,0.173177,421,8,421.jpg,421.txt,421*8*62.png,1,0
62,0.292480,0.089193,0.249023,0.175781,421,9,421.jpg,421.txt,421*9*62.png,1,0
62,0.264160,0.341797,0.178711,0.295573,421,10,421.jpg,421.txt,421*10*62.png,1,0
62,0.881348,0.117188,0.237305,0.226562,421,11,421.jpg,421.txt,421*11*62.png,1,0
62,0.543457,0.925130,0.368164,0.149740,421,12,421.jpg,421.txt,421*12*62.png,1,0
62,0.898438,0.888021,0.203125,0.213542,421,13,421.jpg,421.txt,421*13*62.png,1,0
62,0.121094,0.878906,0.234375,0.242188,421,14,421.jpg,421.txt,421*14*62.png,1,0
62,0.520312,0.600467,0.528125,0.686916,422,1,422.jpg,422.txt,422*1*62.png,1,0
62,0.317188,0.671978,0.203125,0.251172,423,1,423.jpg,423.txt,423*1*62.png,1,0
62,0.681562,0.567010,0.181875,0.232427,423,2,423.jpg,423.txt,423*2*62.png,1,0
62,0.494688,0.484536,0.140625,0.245548,423,3,423.jpg,423.txt,423*3*62.png,1,0
62,0.626875,0.126523,0.145000,0.228679,423,4,423.jpg,423.txt,423*4*62.png,1,0
62,0.389062,0.216495,0.156875,0.161200,423,5,423.jpg,423.txt,423*5*62.png,1,0
62,0.145313,0.513121,0.130625,0.195876,423,6,423.jpg,423.txt,423*6*62.png,1,0
62,0.462813,0.868791,0.170625,0.236176,423,7,423.jpg,423.txt,423*7*62.png,1,0
62,0.808438,0.894564,0.170625,0.192127,423,8,423.jpg,423.txt,423*8*62.png,1,0
62,0.936562,0.862231,0.126875,0.243674,423,9,423.jpg,423.txt,423*9*62.png,1,0
62,0.905000,0.317245,0.158750,0.212746,423,10,423.jpg,423.txt,423*10*62.png,1,0
62,0.943125,0.492034,0.113750,0.179944,423,11,423.jpg,423.txt,423*11*62.png,1,0
62,0.907188,0.665417,0.135625,0.219306,423,12,423.jpg,423.txt,423*12*62.png,1,0
62,0.253750,0.901593,0.141250,0.196813,423,13,423.jpg,423.txt,423*13*62.png,1,0
62,0.142187,0.895970,0.123125,0.208060,423,14,423.jpg,423.txt,423*14*62.png,1,0
62,0.538125,0.768510,0.120000,0.223055,423,15,423.jpg,423.txt,423*15*62.png,1,0
62,0.185000,0.122306,0.142500,0.195876,423,16,423.jpg,423.txt,423*16*62.png,1,0
62,0.089375,0.208529,0.120000,0.201500,423,17,423.jpg,423.txt,423*17*62.png,1,0
62,0.288125,0.477976,0.142500,0.215558,423,18,423.jpg,423.txt,423*18*62.png,1,0
62,0.106563,0.664948,0.119375,0.201500,423,19,423.jpg,423.txt,423*19*62.png,1,0
62,0.194062,0.710403,0.103125,0.211809,423,20,423.jpg,423.txt,423*20*62.png,1,0
62,0.712187,0.351921,0.131875,0.184630,423,21,423.jpg,423.txt,423*21*62.png,1,0
62,0.798750,0.099813,0.141250,0.197751,423,22,423.jpg,423.txt,423*22*62.png,1,0
62,0.483438,0.171978,0.143125,0.212746,423,23,423.jpg,423.txt,423*23*62.png,1,0
62,0.533333,0.562500,0.900000,0.854730,424,1,424.jpg,424.txt,424*1*62.png,1,0
49,0.439706,0.166016,0.452941,0.214844,4241083128_c8194705fe_b,1,4241083128_c8194705fe_b.jpg,4241083128_c8194705fe_b.txt,4241083128_c8194705fe_b*1*49.png,1,0
3,0.774265,0.242676,0.154412,0.098633,4241083128_c8194705fe_b,2,4241083128_c8194705fe_b.jpg,4241083128_c8194705fe_b.txt,None,0,0
3,0.772059,0.153809,0.138235,0.086914,4241083128_c8194705fe_b,3,4241083128_c8194705fe_b.jpg,4241083128_c8194705fe_b.txt,None,0,0
3,0.904412,0.197754,0.147059,0.088867,4241083128_c8194705fe_b,4,4241083128_c8194705fe_b.jpg,4241083128_c8194705fe_b.txt,None,0,0
55,0.149265,0.430176,0.236765,0.137695,4241083128_c8194705fe_b,5,4241083128_c8194705fe_b.jpg,4241083128_c8194705fe_b.txt,4241083128_c8194705fe_b*5*55.png,1,0
55,0.236765,0.320801,0.229412,0.133789,4241083128_c8194705fe_b,6,4241083128_c8194705fe_b.jpg,4241083128_c8194705fe_b.txt,4241083128_c8194705fe_b*6*55.png,1,0
55,0.119118,0.254395,0.191176,0.112305,4241083128_c8194705fe_b,7,4241083128_c8194705fe_b.jpg,4241083128_c8194705fe_b.txt,4241083128_c8194705fe_b*7*55.png,1,0
55,0.060294,0.358887,0.117647,0.122070,4241083128_c8194705fe_b,8,4241083128_c8194705fe_b.jpg,4241083128_c8194705fe_b.txt,4241083128_c8194705fe_b*8*55.png,1,0
63,0.446324,0.544922,0.427941,0.263672,4241083128_c8194705fe_b,9,4241083128_c8194705fe_b.jpg,4241083128_c8194705fe_b.txt,4241083128_c8194705fe_b*9*63.png,1,0
63,0.746324,0.806641,0.166176,0.125000,4241083128_c8194705fe_b,10,4241083128_c8194705fe_b.jpg,4241083128_c8194705fe_b.txt,4241083128_c8194705fe_b*10*63.png,1,0
63,0.947059,0.690430,0.105882,0.099609,4241083128_c8194705fe_b,11,4241083128_c8194705fe_b.jpg,4241083128_c8194705fe_b.txt,4241083128_c8194705fe_b*11*63.png,1,0
63,0.302206,0.874512,0.195588,0.137695,4241083128_c8194705fe_b,12,4241083128_c8194705fe_b.jpg,4241083128_c8194705fe_b.txt,4241083128_c8194705fe_b*12*63.png,1,0
63,0.061765,0.678711,0.114706,0.076172,4241083128_c8194705fe_b,13,4241083128_c8194705fe_b.jpg,4241083128_c8194705fe_b.txt,4241083128_c8194705fe_b*13*63.png,1,0
17,0.774265,0.357422,0.160294,0.097656,4241083128_c8194705fe_b,14,4241083128_c8194705fe_b.jpg,4241083128_c8194705fe_b.txt,None,0,0
17,0.758824,0.458008,0.170588,0.111328,4241083128_c8194705fe_b,15,4241083128_c8194705fe_b.jpg,4241083128_c8194705fe_b.txt,None,0,0
17,0.916912,0.470215,0.163235,0.114258,4241083128_c8194705fe_b,16,4241083128_c8194705fe_b.jpg,4241083128_c8194705fe_b.txt,None,0,0
17,0.664706,0.386719,0.108824,0.082031,4241083128_c8194705fe_b,17,4241083128_c8194705fe_b.jpg,4241083128_c8194705fe_b.txt,None,0,0
17,0.939706,0.324219,0.120588,0.091797,4241083128_c8194705fe_b,18,4241083128_c8194705fe_b.jpg,4241083128_c8194705fe_b.txt,None,0,0
17,0.916912,0.470215,0.163235,0.114258,4241083128_c8194705fe_b,19,4241083128_c8194705fe_b.jpg,4241083128_c8194705fe_b.txt,None,0,0
62,0.660417,0.809290,0.259167,0.368306,425,1,425.jpg,425.txt,425*1*62.png,1,2
62,0.236250,0.797268,0.284167,0.372678,425,2,425.jpg,425.txt,425*2*62.png,1,2
62,0.420833,0.188525,0.265000,0.300546,425,3,425.jpg,425.txt,425*3*62.png,1,2
62,0.494167,0.378689,0.288333,0.320219,425,4,425.jpg,425.txt,425*4*62.png,1,2
62,0.210000,0.273770,0.223333,0.291803,425,5,425.jpg,425.txt,425*5*62.png,1,2
62,0.165000,0.571038,0.270000,0.328962,425,6,425.jpg,425.txt,425*6*62.png,1,2
62,0.706667,0.324044,0.203333,0.215301,425,7,425.jpg,425.txt,425*7*62.png,1,2
62,0.807917,0.495628,0.247500,0.267760,425,8,425.jpg,425.txt,425*8*62.png,1,2
62,0.861250,0.745902,0.264167,0.293989,425,9,425.jpg,425.txt,425*9*62.png,1,2
62,0.440833,0.670492,0.235000,0.322404,425,10,425.jpg,425.txt,425*10*62.png,1,2
35,0.472854,0.552813,0.569609,0.781870,4254390113_81f603e952_o,1,4254390113_81f603e952_o.jpg,4254390113_81f603e952_o.txt,None,0,0
35,0.489805,0.514368,0.638426,0.801916,4255156170_fa1c28256c_o,1,4255156170_fa1c28256c_o.jpg,4255156170_fa1c28256c_o.txt,None,0,2
62,0.168627,0.507653,0.290196,0.382653,426,1,426.jpg,426.txt,426*1*62.png,1,2
62,0.443137,0.752551,0.274510,0.372449,426,2,426.jpg,426.txt,426*2*62.png,1,2
62,0.707843,0.801020,0.294118,0.377551,426,3,426.jpg,426.txt,426*3*62.png,1,2
62,0.833333,0.390306,0.325490,0.403061,426,4,426.jpg,426.txt,426*4*62.png,1,2
62,0.535294,0.209184,0.301961,0.367347,426,5,426.jpg,426.txt,426*5*62.png,1,2
62,0.139216,0.122449,0.270588,0.234694,426,6,426.jpg,426.txt,426*6*62.png,1,2
62,0.526371,0.612689,0.454993,0.520833,427,1,427.jpg,427.txt,427*1*62.png,1,0
62,0.742616,0.410511,0.338959,0.517992,427,2,427.jpg,427.txt,427*2*62.png,1,0
62,0.322082,0.390152,0.417722,0.532197,427,3,427.jpg,427.txt,427*3*62.png,1,0
65,0.705829,0.716749,0.220401,0.130542,4278702766_a760f8513f_o,1,4278702766_a760f8513f_o.jpg,4278702766_a760f8513f_o.txt,None,0,2
65,0.578324,0.495074,0.202186,0.130542,4278702766_a760f8513f_o,2,4278702766_a760f8513f_o.jpg,4278702766_a760f8513f_o.txt,None,0,2
65,0.843352,0.444581,0.178506,0.118227,4278702766_a760f8513f_o,3,4278702766_a760f8513f_o.jpg,4278702766_a760f8513f_o.txt,None,0,2
65,0.375228,0.232143,0.222222,0.129310,4278702766_a760f8513f_o,4,4278702766_a760f8513f_o.jpg,4278702766_a760f8513f_o.txt,None,0,2
62,0.377344,0.695079,0.201563,0.233743,428,1,428.jpg,428.txt,428*1*62.png,1,0
62,0.789062,0.522847,0.215625,0.219684,428,2,428.jpg,428.txt,428*2*62.png,1,0
62,0.557031,0.663445,0.195312,0.202109,428,3,428.jpg,428.txt,428*3*62.png,1,0
62,0.552344,0.827768,0.167187,0.158172,428,4,428.jpg,428.txt,428*4*62.png,1,0
62,0.715625,0.921793,0.218750,0.152900,428,5,428.jpg,428.txt,428*5*62.png,1,0
62,0.489063,0.946397,0.175000,0.107206,428,6,428.jpg,428.txt,428*6*62.png,1,0
62,0.930469,0.858524,0.139063,0.195079,428,7,428.jpg,428.txt,428*7*62.png,1,0
62,0.796094,0.730228,0.207813,0.195079,428,8,428.jpg,428.txt,428*8*62.png,1,0
62,0.511719,0.338313,0.170313,0.188049,428,9,428.jpg,428.txt,428*9*62.png,1,0
62,0.096875,0.480668,0.156250,0.166960,428,10,428.jpg,428.txt,428*10*62.png,1,0
62,0.078906,0.768893,0.148438,0.240773,428,11,428.jpg,428.txt,428*11*62.png,1,0
62,0.237500,0.806678,0.181250,0.203866,428,12,428.jpg,428.txt,428*12*62.png,1,0
62,0.874219,0.243409,0.173437,0.188049,428,13,428.jpg,428.txt,428*13*62.png,1,0
62,0.759375,0.165202,0.121875,0.182777,428,14,428.jpg,428.txt,428*14*62.png,1,0
62,0.453906,0.135325,0.164062,0.221441,428,15,428.jpg,428.txt,428*15*62.png,1,0
62,0.294531,0.254833,0.123438,0.158172,428,16,428.jpg,428.txt,428*16*62.png,1,0
62,0.137500,0.355009,0.146875,0.140598,428,17,428.jpg,428.txt,428*17*62.png,1,0
62,0.392453,0.396000,0.271698,0.336000,429,1,429.jpg,429.txt,429*1*62.png,1,0
62,0.639623,0.574000,0.305660,0.372000,429,2,429.jpg,429.txt,429*2*62.png,1,0
62,0.269811,0.720000,0.230189,0.288000,429,3,429.jpg,429.txt,429*3*62.png,1,0
52,0.368889,0.565556,0.520000,0.504444,43,1,43.jpg,43.txt,None,0,0
52,0.736667,0.341111,0.517778,0.517778,43,2,43.jpg,43.txt,None,0,0
52,0.271111,0.290000,0.497778,0.428889,43,3,43.jpg,43.txt,None,0,0
62,0.313604,0.794040,0.212014,0.290066,430,1,430.jpg,430.txt,430*1*62.png,1,0
62,0.743816,0.683444,0.171378,0.296689,430,2,430.jpg,430.txt,430*2*62.png,1,0
62,0.444788,0.417881,0.205830,0.276821,430,3,430.jpg,430.txt,430*3*62.png,1,0
62,0.443021,0.672848,0.202297,0.256954,430,4,430.jpg,430.txt,430*4*62.png,1,0
62,0.234541,0.425828,0.219965,0.295364,430,5,430.jpg,430.txt,430*5*62.png,1,0
62,0.086131,0.631126,0.170495,0.274172,430,6,430.jpg,430.txt,430*6*62.png,1,0
62,0.592314,0.562252,0.143993,0.295364,430,7,430.jpg,430.txt,430*7*62.png,1,0
62,0.746025,0.504636,0.172261,0.219868,430,8,430.jpg,430.txt,430*8*62.png,1,0
62,0.639576,0.380795,0.190813,0.215894,430,9,430.jpg,430.txt,430*9*62.png,1,0
62,0.466873,0.233775,0.170495,0.192053,430,10,430.jpg,430.txt,430*10*62.png,1,0
35,0.347270,0.818125,0.242321,0.258750,4302089815_eecf196029_o,1,4302089815_eecf196029_o.jpg,4302089815_eecf196029_o.txt,None,0,2
35,0.546075,0.696250,0.191126,0.342500,4302089815_eecf196029_o,2,4302089815_eecf196029_o.jpg,4302089815_eecf196029_o.txt,None,0,2
35,0.788396,0.796250,0.324232,0.322500,4302089815_eecf196029_o,3,4302089815_eecf196029_o.jpg,4302089815_eecf196029_o.txt,None,0,2
24,0.586426,0.398975,0.772461,0.783309,43065298914_026a2b2cbd_b,1,43065298914_026a2b2cbd_b.jpg,43065298914_026a2b2cbd_b.txt,None,0,0
62,0.410264,0.760649,0.269508,0.297498,431,1,431.jpg,431.txt,431*1*62.png,1,0
62,0.834334,0.520960,0.246098,0.291413,431,2,431.jpg,431.txt,431*2*62.png,1,0
62,0.407563,0.416498,0.307323,0.334009,431,3,431.jpg,431.txt,431*3*62.png,1,0
62,0.652461,0.235294,0.280912,0.256930,431,4,431.jpg,431.txt,431*4*62.png,1,0
62,0.190276,0.398242,0.174070,0.246112,431,5,431.jpg,431.txt,431*5*62.png,1,0
62,0.384454,0.188303,0.192677,0.162948,431,6,431.jpg,431.txt,431*6*62.png,1,0
62,0.488587,0.519869,0.861232,0.819830,432,1,432.jpg,432.txt,432*1*62.png,1,0
62,0.598333,0.641250,0.431667,0.407500,433,1,433.jpg,433.txt,433*1*62.png,1,0
62,0.229167,0.586250,0.385000,0.375833,433,2,433.jpg,433.txt,433*2*62.png,1,0
62,0.589583,0.188333,0.459167,0.368333,433,3,433.jpg,433.txt,433*3*62.png,1,0
62,0.883750,0.421667,0.229167,0.331667,433,4,433.jpg,433.txt,433*4*62.png,1,0
62,0.899583,0.732083,0.200833,0.297500,433,5,433.jpg,433.txt,433*5*62.png,1,0
62,0.914583,0.130000,0.170833,0.258333,433,6,433.jpg,433.txt,433*6*62.png,1,0
62,0.125833,0.233750,0.246667,0.374167,433,7,433.jpg,433.txt,433*7*62.png,1,0
62,0.141667,0.853333,0.276667,0.293333,433,8,433.jpg,433.txt,433*8*62.png,1,0
62,0.404167,0.900833,0.411667,0.198333,433,9,433.jpg,433.txt,433*9*62.png,1,0
62,0.816250,0.910417,0.362500,0.179167,433,10,433.jpg,433.txt,433*10*62.png,1,0
62,0.518222,0.449672,0.383382,0.562363,434,1,434.jpg,434.txt,434*1*62.png,1,1
62,0.305394,0.770241,0.351312,0.385120,434,2,434.jpg,434.txt,434*2*62.png,1,1
62,0.784985,0.553611,0.231778,0.673961,434,3,434.jpg,434.txt,434*3*62.png,1,1
62,0.616618,0.867615,0.297376,0.264770,434,4,434.jpg,434.txt,434*4*62.png,1,1
62,0.130466,0.189278,0.258017,0.365427,434,5,434.jpg,434.txt,434*5*62.png,1,1
62,0.448980,0.171772,0.329446,0.317287,434,6,434.jpg,434.txt,434*6*62.png,1,1
